Категория;Товар;Название товара;product_name_ua;Цена;Старая цена;Вариант;Ид группы;Код цвета;Артикул;Изображения;Цвет;Сырье;Производитель;Колір;Сировина;Виробник
Женское/Верхняя одежда/меховые жилеты;Жилет женский Элла рыжий;Жилет женский Элла;Жилет жiночий Элла;6499.5;12999;46/48;22522;b55d18;22522-1;479014_1.jpg,479014_2.jpg,479014_3.jpg;рыжий;лиса;Турция;рудий;лиса;Туреччина
Женское/Верхняя одежда/меховые жилеты;Жилет женский Элла рыжий;Жилет женский Элла;Жилет жiночий Элла;6499.5;12999;48;22522;b55d18;22522-1;479014_1.jpg,479014_2.jpg,479014_3.jpg;рыжий;лиса;Турция;рудий;лиса;Туреччина
Женское/Верхняя одежда/меховые жилеты;Жилет женский Элла рыжий;Жилет женский Элла;Жилет жiночий Элла;6499.5;12999;48/50;22522;b55d18;22522-1;479014_1.jpg,479014_2.jpg,479014_3.jpg;рыжий;лиса;Турция;рудий;лиса;Туреччина
Женское/Верхняя одежда/меховые жилеты;Жилет женский Элла рыжий;Жилет женский Элла;Жилет жiночий Элла;6499.5;12999;50;22522;b55d18;22522-1;479014_1.jpg,479014_2.jpg,479014_3.jpg;рыжий;лиса;Турция;рудий;лиса;Туреччина
Другое/ключницы;Ключница ключница голубой;Ключница ключница;Ключница ключница;84.15;99;;34899;4292c6;34899-4;429669_1.jpg,429669_2.jpg;голубой;кожа/принт;Турция;блакитний;шкiра/принт;Туреччина
Другое/ключницы;Ключница ключница красная;Ключница ключница;Ключница ключница;84.15;99;;34899;e72c31;34899-8;429747_1.jpg,429747_2.jpg;красный;кожа/принт;Турция;червоний;шкiра/принт;Туреччина
Другое/ключницы;Ключница ключница цветы;Ключница ключница;Ключница ключница;84.15;99;;34899;c6babd;34899-13;429812_1.jpg,429812_2.jpg;цветы;кожа/принт;Турция;квiти;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка желтая;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35166;efd763;35166-5;406044_1.jpg,406044_2.jpg;желтый;кожа/принт;Турция;жовтий;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка золото;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35166;f7df9c;35166-6;405986_1.jpg,405986_2.jpg;золото;кожа/принт;Турция;золото;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка коричневая;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35168;efd763;35168-3;411895_1.jpg,411895_2.jpg;коричневый;кожа/принт;Турция;коричневий;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка серая;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35168;101c31;35168-7;411969_1.jpg,411969_2.jpg;серый;кожа/принт;Турция;сiрий;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка бежевая;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35173;947963;35173-2;429380_1.jpg,429380_2.jpg;бежевый;кожа/принт;Турция;бежевий;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка бронза;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35390;522c21;35390-5;422907_1.jpg,422907_2.jpg;бронза;кожа/принт;Турция;бронза;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка зеленая;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35390;9c8a31;35390-8;422962_1.jpg,422962_2.jpg;зеленый;кожа/принт;Турция;зелений;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка женская косметичка черная;Косметичка женская косметичка;Косметичка жiноча косметичка;211.65;249;;35390;000000;35390-2;422866_1.jpg,422866_2.jpg;черный;кожа/принт;Турция;чорний;шкiра/принт;Туреччина
Женское/Аксессуары/косметички;Косметичка косметичка разноцветная;Косметичка косметичка;Косметичка косметичка;211.65;249;;35392;de5929;35392-1;268918_1.jpg,268918_2.jpg;разноцветный;кожа;Турция;рiзнокольоровий;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 007-1 голубой;Кошелек женский 007-1;Гаманець жiночий 007-1;424.15;499;;38471;7baece;38471-1;525107_1.jpg,525107_2.jpg,525107_3.jpg;голубой;кожа;Турция;блакитний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 007-1 пудра;Кошелек женский 007-1;Гаманець жiночий 007-1;424.15;499;;38471;c6aab5;38471-2;525089_1.jpg,525089_2.jpg,525089_3.jpg;пудра;кожа;Турция;пудра;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 007-3 голубой;Кошелек женский 007-3;Гаманець жiночий 007-3;509.15;599;;38466;7baece;38466-2;524243_1.jpg,524243_2.jpg,524243_3.jpg;голубой;кожа;Турция;блакитний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 007-3 пудра;Кошелек женский 007-3;Гаманець жiночий 007-3;509.15;599;;38466;dea69c;38466-3;524263_1.jpg,524263_2.jpg,524263_3.jpg;пудра;кожа;Турция;пудра;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 007-3 черный;Кошелек женский 007-3;Гаманець жiночий 007-3;509.15;599;;38466;000000;38466-1;524242_1.jpg,524242_2.jpg,524242_3.jpg;черный;кожа;Турция;чорний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 023 A 0036 черный;Кошелек женский 023 A 0036;Гаманець жiночий 023 A 0036;594.15;699;;38268;000000;38268-1;459953_1.jpg,459953_2.jpg,459953_3.jpg;черный;кожа;Турция;чорний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 025 красный;Кошелек женский 025;Гаманець жiночий 025;551.65;649;;36473;d63039;36473-3;520840_1.jpg,520840_2.jpg,520840_3.jpg;красный;кожа;Турция;червоний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 025 черный;Кошелек женский 025;Гаманець жiночий 025;551.65;649;;36473;000000;36473-1;520864_1.jpg,520864_2.jpg,520864_3.jpg;черный;кожа;Турция;чорний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 025-323 красный;Кошелек женский 025-323;Гаманець жiночий 025-323;934.15;1099;;36382;000000;36382-3;490712_1.jpg,490712_2.jpg,490712_3.jpg;красный;кожа;Турция;червоний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 027 черный;Кошелек женский 027;Гаманець жiночий 027;934.15;1099;;36468;000000;36468-1;485595_1.jpg,485595_2.jpg,485595_3.jpg;черный;кожа;Турция;чорний;шкiра;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 033-5242 бордо;Кошелек женский 033-5242;Гаманець жiночий 033-5242;1699.15;1999;;37465;a53c5a;37465-2;484519_1.jpg,484519_2.jpg,484519_3.jpg;бордо;кожа/принт;Турция;бордо;шкiра/принт;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 033-5242 черный;Кошелек женский 033-5242;Гаманець жiночий 033-5242;1699.15;1999;;37465;000000;37465-1;484509_1.jpg,484509_2.jpg,484509_3.jpg;черный;кожа/принт;Турция;чорний;шкiра/принт;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 08-008 красный;Кошелек женский 08-008;Гаманець жiночий 08-008;764.15;899;;36352;ce2831;36352-2;521955_1.jpg,521955_2.jpg,521955_3.jpg;красный;лак/принт;Турция;червоний;лак/принт;Туреччина
Женское/Аксессуары/кошельки;Кошелек женский 08-008 черный;Кошелек женский 08-008;Гаманець жiночий 08-008;764.15;899;;36352;000000;36352-1;521939_1.jpg,521939_2.jpg,521939_3.jpg;черный;лак/принт;Турция;чорний;лак/принт;Туреччина
